video_name,frame_idx,prompt,cosine,jaccard,bleu,meteor,rouge_l,bert
Idle,138,determine,0.6632816195487976,0.2,0.020394850770307917,0.17546867855509832,0.2777777777777778,0.8982582688331604
Idle,138,bodyanalysis,0.6509637832641602,0.18867924528301888,0.03614851517838537,0.2971351142082849,0.2682926829268293,0.8782634735107422
Idle,138,context,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,138,objective,0.6676754951477051,0.18181818181818182,0.010028146616223624,0.15690376569037656,0.25,0.8933998942375183
Idle,146,blank,0.30497145652770996,0.13043478260869565,0.0018855939591447205,0.10692701069270107,0.18750000000000003,0.8779178857803345
Idle,146,determine,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,146,bodyanalysis,0.6373870968818665,0.18181818181818182,0.03357371652369962,0.33189746486830024,0.2650602409638554,0.880910336971283
Idle,146,context,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,146,objective,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,154,blank,0.30497145652770996,0.13043478260869565,0.0018855939591447205,0.10692701069270107,0.18750000000000003,0.8779178857803345
Idle,154,determine,0.6632816195487976,0.2,0.020394850770307917,0.17546867855509832,0.2777777777777778,0.8982582688331604
Idle,154,bodyanalysis,0.6513994932174683,0.18181818181818182,0.03549988305905961,0.31356851825310705,0.2650602409638554,0.8821543455123901
Idle,154,context,0.6676754951477051,0.18181818181818182,0.010028146616223624,0.15690376569037656,0.25,0.8933998942375183
Idle,154,objective,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,162,blank,0.30497145652770996,0.13043478260869565,0.0018855939591447205,0.10692701069270107,0.18750000000000003,0.8779178857803345
Idle,162,determine,0.5553756952285767,0.12,0.010831003172855106,0.10603964960811434,0.23529411764705882,0.9055385589599609
Idle,162,bodyanalysis,0.6363054513931274,0.18181818181818182,0.03617637532636864,0.3330498866213152,0.2650602409638554,0.881184995174408
Idle,162,context,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,162,objective,0.6676754951477051,0.18181818181818182,0.010028146616223624,0.15690376569037656,0.25,0.8933998942375183
Idle,170,blank,0.30497145652770996,0.13043478260869565,0.0018855939591447205,0.10692701069270107,0.18750000000000003,0.8779178857803345
Idle,170,determine,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,170,bodyanalysis,0.6257128715515137,0.2,0.0348599833962719,0.32961638263552845,0.2558139534883721,0.8797708749771118
Idle,170,context,0.6164823770523071,0.14814814814814814,0.05303639607699453,0.1536885245901639,0.2702702702702703,0.9077473878860474
Idle,170,objective,0.6676754951477051,0.18181818181818182,0.010028146616223624,0.15690376569037656,0.25,0.8933998942375183
Idle,178,blank,0.30497145652770996,0.13043478260869565,0.0018855939591447205,0.10692701069270107,0.18750000000000003,0.8779178857803345
Idle,178,determine,0.6458542346954346,0.15384615384615385,0.019288258982890678,0.15308641975308643,0.2222222222222222,0.8948289752006531
Idle,178,bodyanalysis,0.6454545259475708,0.18181818181818182,0.03549988305905961,0.31356851825310705,0.2619047619047619,0.8804947137832642
Idle,178,context,0.6676754951477051,0.18181818181818182,0.010028146616223624,0.15690376569037656,0.25,0.8933998942375183
Idle,178,objective,0.6676754951477051,0.18181818181818182,0.010028146616223624,0.15690376569037656,0.25,0.8933998942375183
Stop + drive,87,blank,0.35773274302482605,0.175,0.033702933169057626,0.14090401785714285,0.1875,0.8756648302078247
Stop + drive,87,determine,0.41817477345466614,0.08571428571428572,0.00018424716498378947,0.03424657534246575,0.1111111111111111,0.8805748224258423
Stop + drive,87,bodyanalysis,0.4756712317466736,0.16417910447761194,0.0272936302200797,0.1626303910205575,0.17647058823529413,0.8649765253067017
Stop + drive,87,context,0.48876988887786865,0.13953488372093023,0.012480290814917923,0.07777777777777778,0.18181818181818182,0.8802727460861206
Stop + drive,87,objective,0.4820723831653595,0.11428571428571428,0.0005023169726408464,0.04555808656036447,0.14545454545454545,0.8692650198936462
Stop + drive,95,blank,0.2761666178703308,0.15789473684210525,0.013164328554633505,0.10482180293501048,0.11764705882352941,0.8645360469818115
Stop + drive,95,determine,0.48492151498794556,0.1111111111111111,0.0004354474822517662,0.055803571428571425,0.14285714285714285,0.8691972494125366
Stop + drive,95,bodyanalysis,0.5508304834365845,0.20754716981132076,0.02438288877270454,0.12605042016806722,0.21176470588235297,0.879104495048523
Stop + drive,95,context,0.48492151498794556,0.1111111111111111,0.0004354474822517662,0.055803571428571425,0.14285714285714285,0.8691972494125366
Stop + drive,95,objective,0.48492151498794556,0.1111111111111111,0.0004354474822517662,0.055803571428571425,0.14285714285714285,0.8691972494125366
Stop + drive,103,blank,0.3255056142807007,0.15254237288135594,0.00735059207370661,0.09136212624584716,0.12244897959183672,0.8611432909965515
Stop + drive,103,determine,0.5064091086387634,0.10526315789473684,5.893140834521265e-05,0.04355400696864111,0.11428571428571427,0.8641902208328247
Stop + drive,103,bodyanalysis,0.5742920637130737,0.18666666666666668,0.08539295515060512,0.20239978902953584,0.24806201550387597,0.8666589260101318
Stop + drive,103,context,0.5064091086387634,0.10526315789473684,5.893140834521265e-05,0.04355400696864111,0.11428571428571427,0.8641902208328247
Stop + drive,103,objective,0.06211071461439133,0.0,0,0.0,0.0,0.7892237305641174
Stop + drive,111,blank,0.4616132080554962,0.19047619047619047,0.06387450974262063,0.13644444444444442,0.17699115044247787,0.872700035572052
Stop + drive,111,determine,0.4940025508403778,0.10810810810810811,5.10863354956183e-05,0.06380789022298455,0.11267605633802817,0.8620298504829407
Stop + drive,111,bodyanalysis,0.5762829184532166,0.15254237288135594,0.01651824705604983,0.08928571428571429,0.1523809523809524,0.8638964891433716
Stop + drive,111,context,0.4940025508403778,0.10810810810810811,5.10863354956183e-05,0.06380789022298455,0.11267605633802817,0.8620298504829407
Stop + drive,111,objective,0.4940025508403778,0.10810810810810811,5.10863354956183e-05,0.06380789022298455,0.11267605633802817,0.8620298504829407
Stop + drive,119,blank,0.3046797215938568,0.1111111111111111,0.000802500501573055,0.06811324103656372,0.0975609756097561,0.8513379096984863
Stop + drive,119,determine,0.533168375492096,0.1,2.8849379441343903e-05,0.06009693053311793,0.10666666666666666,0.8648903965950012
Stop + drive,119,bodyanalysis,0.6044220924377441,0.14285714285714285,0.0267557164299688,0.1404209421641791,0.1732283464566929,0.8636761903762817
Stop + drive,119,context,0.533168375492096,0.1,2.8849379441343903e-05,0.06009693053311793,0.10666666666666666,0.8648903965950012
Stop + drive,119,objective,0.5326716899871826,0.10256410256410256,7.062967782291249e-06,0.05107200647249192,0.10810810810810811,0.855164110660553
Stop + drive,127,blank,0.2950158715248108,0.1276595744680851,0.0005471600965315869,0.07052821128451381,0.09090909090909091,0.8491541743278503
Stop + drive,127,determine,0.523080050945282,0.09302325581395349,1.22428932495372e-05,0.05527488855869241,0.09876543209876544,0.8626237511634827
Stop + drive,127,bodyanalysis,0.6912153959274292,0.22033898305084745,0.056326238197233224,0.1473579897672307,0.24347826086956523,0.8946967124938965
Stop + drive,127,context,0.523080050945282,0.09302325581395349,1.22428932495372e-05,0.05527488855869241,0.09876543209876544,0.8626237511634827
Stop + drive,127,objective,0.523080050945282,0.09302325581395349,1.22428932495372e-05,0.05527488855869241,0.09876543209876544,0.8626237511634827
Stop + drive,135,blank,0.2999613583087921,0.1276595744680851,0.004989857207833286,0.10924666324435318,0.11267605633802817,0.8627615571022034
Stop + drive,135,determine,0.48042017221450806,0.12195121951219512,0.001779735822058854,0.08920269642026964,0.12903225806451613,0.8728486895561218
Stop + drive,135,bodyanalysis,0.631115734577179,0.19047619047619047,0.09891851328003479,0.19460116508417044,0.21782178217821782,0.8785954117774963
Stop + drive,135,context,0.5719106197357178,0.10256410256410256,0.00028366749744236153,0.07831578947368421,0.13559322033898308,0.872840404510498
Stop + drive,135,objective,0.5719106197357178,0.10256410256410256,0.00028366749744236153,0.07831578947368421,0.13559322033898308,0.872840404510498
Stop + drive,143,blank,0.2962620258331299,0.10869565217391304,0.0013230996466910175,0.07573514900335504,0.10666666666666666,0.8526262640953064
Stop + drive,143,determine,0.5694407224655151,0.11904761904761904,0.0004174433497495418,0.07641377937076861,0.1142857142857143,0.8741687536239624
Stop + drive,143,bodyanalysis,0.6445242166519165,0.1780821917808219,0.09322933958386904,0.1863988580750408,0.25396825396825395,0.8763154745101929
Stop + drive,143,context,0.5543453097343445,0.0975609756097561,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8664692640304565
Stop + drive,143,objective,0.5543453097343445,0.0975609756097561,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8664692640304565
Stop + drive,151,blank,0.448672890663147,0.1276595744680851,0.0020012509891605204,0.08789062499999999,0.16666666666666669,0.8734370470046997
Stop + drive,151,determine,0.5668855905532837,0.0975609756097561,0.00018479208718604525,0.07410358565737052,0.1290322580645161,0.8717559576034546
Stop + drive,151,bodyanalysis,0.6607258319854736,0.1780821917808219,0.038306600053013506,0.23307617636540132,0.2564102564102564,0.8799142241477966
Stop + drive,151,context,0.5668855905532837,0.0975609756097561,0.00018479208718604525,0.07410358565737052,0.1290322580645161,0.8717559576034546
Stop + drive,151,objective,0.5668855905532837,0.0975609756097561,0.00018479208718604525,0.07410358565737052,0.1290322580645161,0.8717559576034546
Stop + drive,159,blank,0.28081178665161133,0.10416666666666667,0.0007632542943605813,0.08548874095092583,0.1095890410958904,0.8640832304954529
Stop + drive,159,determine,0.5720678567886353,0.08888888888888889,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8671606779098511
Stop + drive,159,bodyanalysis,0.6013708710670471,0.2028985507246377,0.08713030295037599,0.1954755321368948,0.21238938053097348,0.8741273283958435
Stop + drive,159,context,0.5720678567886353,0.08888888888888889,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8671606779098511
Stop + drive,159,objective,0.5720678567886353,0.08888888888888889,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8671606779098511
Stop + drive,167,blank,0.2790254056453705,0.10869565217391304,0.0007632542943605813,0.08548874095092583,0.1095890410958904,0.8625087738037109
Stop + drive,167,determine,0.5694716572761536,0.09302325581395349,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8669942021369934
Stop + drive,167,bodyanalysis,0.6387282609939575,0.21428571428571427,0.06723626623811071,0.23507350038317734,0.2363636363636364,0.8747325539588928
Stop + drive,167,context,0.5694716572761536,0.09302325581395349,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8669942021369934
Stop + drive,167,objective,0.5694716572761536,0.09302325581395349,7.842074389772509e-05,0.06690647482014388,0.11764705882352942,0.8669942021369934
Reverse,79,blank,0.1721211075782776,0.10714285714285714,0.0005052392784929306,0.04807692307692308,0.15,0.8807149529457092
Reverse,79,determine,0.4684903621673584,0.0967741935483871,0.007379361822357566,0.08112874779541446,0.13953488372093023,0.8809083104133606
Reverse,79,bodyanalysis,0.49064233899116516,0.11320754716981132,0.026220538724357412,0.1002865329512894,0.12820512820512822,0.8522420525550842
Reverse,79,context,0.46799635887145996,0.16666666666666666,0.026138015128503642,0.1480221718316956,0.23076923076923078,0.8775273561477661
Reverse,79,objective,0.4992257058620453,0.10344827586206896,0.0034540779342202236,0.08164714235001774,0.14634146341463417,0.8756954073905945
Reverse,87,blank,0.3059931993484497,0.1875,0.08815064282983343,0.18503289473684212,0.25,0.8839365243911743
Reverse,87,determine,0.48832207918167114,0.14285714285714285,0.009902922358150247,0.10627104377104377,0.1951219512195122,0.8931291699409485
Reverse,87,bodyanalysis,0.5027951002120972,0.14666666666666667,0.024772622152645706,0.3234526070441989,0.22429906542056072,0.8600789904594421
Reverse,87,context,0.47138649225234985,0.1111111111111111,0.004596383638000597,0.08662900188323916,0.15384615384615383,0.8846434950828552
Reverse,87,objective,0.47138649225234985,0.1111111111111111,0.004596383638000597,0.08662900188323916,0.15384615384615383,0.8846434950828552
Reverse,95,blank,0.1726943850517273,0.10810810810810811,0.007173990859109608,0.08841036414565827,0.11320754716981134,0.8590661287307739
Reverse,95,determine,0.5015802383422852,0.09090909090909091,0.004731502079624401,0.08992165242165244,0.1702127659574468,0.8826041221618652
Reverse,95,bodyanalysis,0.5758603811264038,0.20967741935483872,0.037039826060455326,0.2762598924252287,0.28,0.8711405396461487
Reverse,95,context,0.5256394147872925,0.0967741935483871,0.0019505804042812842,0.07322508755173511,0.17777777777777778,0.8836647272109985
Reverse,95,objective,0.5256394147872925,0.0967741935483871,0.0019505804042812842,0.07322508755173511,0.17777777777777778,0.8836647272109985
Reverse,103,blank,0.16518312692642212,0.10256410256410256,0.00449873136559631,0.07514880952380953,0.1,0.8566669225692749
Reverse,103,determine,0.5289741158485413,0.09090909090909091,0.0007175784290869647,0.06202804746494068,0.15384615384615385,0.880541205406189
Reverse,103,bodyanalysis,0.4875991642475128,0.18032786885245902,0.08990845492237175,0.20806587276993227,0.19607843137254902,0.8636698126792908
Reverse,103,context,0.5289741158485413,0.09090909090909091,0.0007175784290869647,0.06202804746494068,0.15384615384615385,0.880541205406189
Reverse,103,objective,0.5289741158485413,0.09090909090909091,0.0007175784290869647,0.06202804746494068,0.15384615384615385,0.880541205406189
Reverse,111,blank,0.28523215651512146,0.13513513513513514,0.014397349417600892,0.10353430353430351,0.15384615384615385,0.8640044927597046
Reverse,111,determine,0.4954550862312317,0.08108108108108109,0.001566366385385635,0.06603033472803346,0.12903225806451613,0.8702812194824219
Reverse,111,bodyanalysis,0.605356752872467,0.2641509433962264,0.11773344143341286,0.25728970638823123,0.26804123711340205,0.8793611526489258
Reverse,111,context,0.5331562757492065,0.08823529411764706,0.00026398235148919404,0.05380116959064328,0.13559322033898308,0.8734112977981567
Reverse,111,objective,0.5331562757492065,0.08823529411764706,0.00026398235148919404,0.05380116959064328,0.13559322033898308,0.8734112977981567
Reverse,119,blank,0.30850762128829956,0.14705882352941177,0.0005996384489972514,0.05341880341880342,0.2,0.8842795491218567
Reverse,119,determine,0.5334194898605347,0.08823529411764706,0.0003045207999480308,0.05484024797329518,0.13793103448275862,0.8737773299217224
Reverse,119,bodyanalysis,0.6039156913757324,0.2641509433962264,0.12037902665233079,0.27798374251661445,0.2708333333333333,0.8786843419075012
Reverse,119,context,0.5334194898605347,0.08823529411764706,0.0003045207999480308,0.05484024797329518,0.13793103448275862,0.8737773299217224
Reverse,119,objective,0.5334194898605347,0.08823529411764706,0.0003045207999480308,0.05484024797329518,0.13793103448275862,0.8737773299217224
Reverse,127,blank,0.26531675457954407,0.10526315789473684,0.00024563703729761497,0.037593984962406006,0.08823529411764706,0.8739844560623169
Reverse,127,determine,0.5445284843444824,0.08333333333333333,0.00011202694170996206,0.04830917874396135,0.12307692307692308,0.8709681034088135
Reverse,127,bodyanalysis,0.666674017906189,0.19718309859154928,0.031399891567737044,0.25278400336181533,0.25,0.8670163750648499
Reverse,127,context,0.5445284843444824,0.08333333333333333,0.00011202694170996206,0.04830917874396135,0.12307692307692308,0.8709681034088135
Reverse,127,objective,0.0892748236656189,0.0,0,0.0,0.0,0.7898664474487305
Reverse,135,blank,0.26971495151519775,0.1111111111111111,0.0003000217548615995,0.03891050583657587,0.09090909090909091,0.8733216524124146
Reverse,135,determine,0.5258693695068359,0.08823529411764706,0.0001490756177761699,0.05001087192868015,0.09523809523809523,0.8577922582626343
Reverse,135,bodyanalysis,0.6021739840507507,0.16129032258064516,0.11472705062451498,0.22830018083182638,0.24299065420560748,0.8657197952270508
Reverse,135,context,0.5258693695068359,0.08823529411764706,0.0001490756177761699,0.05001087192868015,0.09523809523809523,0.8577922582626343
Reverse,135,objective,0.5258693695068359,0.08823529411764706,0.0001490756177761699,0.05001087192868015,0.09523809523809523,0.8577922582626343
Go forward,107,blank,0.3382311165332794,0.13333333333333333,0.005797248593317865,0.0939360119047619,0.125,0.8707326650619507
Go forward,107,determine,0.5158623456954956,0.10344827586206896,0.005908931020818041,0.0767434100767434,0.13333333333333333,0.88653564453125
Go forward,107,bodyanalysis,0.5803449749946594,0.15873015873015872,0.03172217635982493,0.284598300952026,0.23157894736842105,0.8655847311019897
Go forward,107,context,0.48562300205230713,0.14705882352941177,0.02115509597480877,0.12504072987943954,0.18867924528301885,0.8835188746452332
Go forward,107,objective,0.4992334246635437,0.1111111111111111,0.0025956611360788877,0.07720711648204096,0.13953488372093023,0.8770062327384949
Go forward,115,blank,0.2748527526855469,0.1388888888888889,0.004794128612639383,0.11162012798138453,0.14814814814814817,0.86601722240448
Go forward,115,determine,0.5578227043151855,0.08571428571428572,0.003390269386095882,0.09841269841269842,0.16,0.8854950070381165
Go forward,115,bodyanalysis,0.555142879486084,0.1875,0.0852157555385807,0.22410833492275414,0.2178217821782178,0.8606381416320801
Go forward,115,context,0.5375939607620239,0.09090909090909091,0.0012706842602035458,0.08394281914893618,0.16666666666666669,0.881114661693573
Go forward,115,objective,0.566106915473938,0.1794871794871795,0.018412679932382967,0.1922480620155039,0.23728813559322035,0.8839758634567261
Go forward,123,blank,0.27358555793762207,0.13157894736842105,0.0024510160324155914,0.08551724137931034,0.13559322033898305,0.8659589290618896
Go forward,123,determine,0.559615969657898,0.07894736842105263,0.0017406223409537418,0.08611111111111112,0.14285714285714285,0.8830181956291199
Go forward,123,bodyanalysis,0.5677173137664795,0.1791044776119403,0.08375853894238805,0.2094778007821486,0.20370370370370372,0.8619505763053894
Go forward,123,context,0.5787407159805298,0.15217391304347827,0.017057255672095463,0.16719101123595506,0.20289855072463767,0.8741861581802368
Go forward,123,objective,0.5787407159805298,0.15217391304347827,0.017057255672095463,0.16719101123595506,0.20289855072463767,0.8741861581802368
Go forward,131,blank,0.36976999044418335,0.19230769230769232,0.08544704419473444,0.20604395604395606,0.22499999999999998,0.8767710328102112
Go forward,131,determine,0.559615969657898,0.07894736842105263,0.0017406223409537418,0.08611111111111112,0.14285714285714285,0.8830181956291199
Go forward,131,bodyanalysis,0.6112191677093506,0.15873015873015872,0.03617804849314351,0.23021646000577897,0.18749999999999997,0.8599326610565186
Go forward,131,context,0.5787407159805298,0.15217391304347827,0.017057255672095463,0.16719101123595506,0.20289855072463767,0.8741861581802368
Go forward,131,objective,0.5716491937637329,0.16666666666666666,0.013193261683126076,0.16870748299319727,0.21538461538461537,0.8819441199302673
Go forward,139,blank,0.2782053053379059,0.11904761904761904,0.0014866163711072691,0.07607361963190185,0.12307692307692308,0.8648161292076111
Go forward,139,determine,0.5667885541915894,0.07142857142857142,0.000893665307616236,0.07654320987654321,0.12903225806451613,0.8794522881507874
Go forward,139,bodyanalysis,0.5524556636810303,0.09722222222222222,0.02250570363872575,0.13007137490608567,0.17142857142857143,0.8515576124191284
Go forward,139,context,0.5693410634994507,0.13725490196078433,0.014458200618955901,0.14850299401197606,0.20779220779220778,0.8685617446899414
Go forward,139,objective,0.5641026496887207,0.15217391304347827,0.009453385084553281,0.15030303030303033,0.19718309859154928,0.8777524828910828
Go forward,147,blank,0.39293110370635986,0.13333333333333333,0.019124451879077613,0.12668540470080247,0.20289855072463767,0.8761351108551025
Go forward,147,determine,0.5676921606063843,0.06976744186046512,0.0007996868533280165,0.050505050505050504,0.12698412698412698,0.8791803121566772
Go forward,147,bodyanalysis,0.5813086032867432,0.136986301369863,0.023203039690167775,0.1648559670781893,0.1834862385321101,0.8732759952545166
Go forward,147,context,0.574949324131012,0.1276595744680851,0.007680139266791407,0.08946322067594432,0.19718309859154928,0.8822490572929382
Go forward,147,objective,0.5501920580863953,0.07317073170731707,0.00019837674291674825,0.04056795131845842,0.13114754098360656,0.8741239905357361
Go forward,155,blank,0.25640419125556946,0.15384615384615385,0.06641186214053543,0.16346837242359633,0.20779220779220778,0.8693593740463257
Go forward,155,determine,0.5677602887153625,0.075,0.0013937814127542737,0.05555555555555556,0.13793103448275862,0.882707417011261
Go forward,155,bodyanalysis,0.5559378862380981,0.1111111111111111,0.0233365288131605,0.14278105187196094,0.15555555555555559,0.8672771453857422
Go forward,155,context,0.5588934421539307,0.1702127659574468,0.01472834167571767,0.13755411255411254,0.2,0.8771626353263855
Go forward,155,objective,0.5428754091262817,0.07894736842105263,0.0004052295428672689,0.044642857142857144,0.14285714285714285,0.8771334886550903
Go forward,163,blank,0.243019700050354,0.08695652173913043,0.0023097256970260162,0.049019607843137254,0.1142857142857143,0.8637611865997314
Go forward,163,determine,0.5453228950500488,0.07142857142857142,0.0007155912374974756,0.049603174603174614,0.125,0.8777704834938049
Go forward,163,bodyanalysis,0.4873812198638916,0.0875,0.020874365970730738,0.12681159420289856,0.1415929203539823,0.8472277522087097
Go forward,163,context,0.5628336071968079,0.14285714285714285,0.011068014333956237,0.12315891472868216,0.21052631578947364,0.872379720211029
Go forward,163,objective,0.5802698135375977,0.10204081632653061,0.007776790470146105,0.07797270955165693,0.16438356164383564,0.8768138885498047
Go forward,171,blank,0.13552606105804443,0.08108108108108109,0.0016151436493444867,0.0351288056206089,0.10169491525423728,0.8495111465454102
Go forward,171,determine,0.4739764332771301,0.12121212121212122,0.0020902304973678394,0.04728132387706856,0.14545454545454548,0.8746812343597412
Go forward,171,bodyanalysis,0.4973335862159729,0.14285714285714285,0.03663628864861028,0.16387665198237886,0.13953488372093023,0.8665109872817993
Go forward,171,context,0.514387845993042,0.12195121951219512,0.01282175986590793,0.06944444444444445,0.125,0.8651143312454224
Go forward,171,objective,0.34871500730514526,0.11764705882352941,0.007177695684929232,0.04716981132075471,0.14285714285714285,0.8645440340042114
